XKALM, YKALM, XCZYST, YCZYST, KZAD, WZAD, WYS, CZAS
-4.118, 8.107, -3.999, 8.019, 6, 5, 23.1, 544816352
-4.119, 8.108, -3.912, 8.028, 6, 5, 23.6, 544816484
-4.122, 8.109, -3.990, 8.177, 6, 5, 23.4, 544816589
-4.120, 8.108, -3.980, 8.071, 6, 5, 23.2, 544816676
-4.124, 8.104, -3.887, 8.061, 6, 5, 23.1, 544816798
-4.121, 8.103, -3.916, 8.135, 6, 5, 23.0, 544816921
-4.126, 8.104, -4.025, 8.209, 6, 5, 23.3, 544817031
-4.127, 8.107, -3.958, 8.135, 6, 5, 23.1, 544817123
-4.126, 8.108, -3.930, 8.001, 6, 5, 22.7, 544817195
-4.126, 8.107, -3.879, 8.045, 6, 5, 23.5, 544817273
-4.126, 8.108, -3.962, 8.151, 6, 5, 23.4, 544817423
-4.127, 8.110, -3.960, 8.063, 6, 5, 22.8, 544817497
-4.127, 8.109, -3.924, 8.021, 6, 5, 23.2, 544817552
-4.128, 8.107, -3.990, 8.060, 6, 5, 23.3, 544817647
-4.127, 8.108, -3.907, 8.087, 6, 5, 23.5, 544817716
-4.126, 8.107, -3.808, 8.118, 6, 5, 22.9, 544817828
-4.128, 8.106, -3.949, 8.124, 6, 5, 23.3, 544818050
-4.130, 8.107, -3.874, 8.143, 6, 5, 22.9, 544818273
-4.131, 8.105, -3.969, 7.996, 6, 5, 23.4, 544818531
-4.131, 8.105, -3.939, 8.135, 6, 5, 23.1, 544819470
-4.131, 8.105, -3.951, 8.074, 6, 5, 23.1, 544820011
-4.131, 8.102, -3.932, 8.166, 6, 5, 22.6, 544820674
-4.131, 8.101, -3.837, 8.028, 6, 5, 22.9, 544821249
-4.131, 8.102, -3.886, 8.121, 6, 5, 23.2, 544821430
-4.135, 8.101, -3.973, 8.195, 6, 5, 23.6, 544822489
-4.136, 8.100, -3.973, 8.135, 6, 5, 23.4, 544822596
-4.138, 8.099, -4.091, 8.118, 6, 5, 23.2, 544822698
-4.140, 8.101, -3.885, 8.171, 6, 5, 22.9, 544822836
-4.140, 8.101, -3.888, 7.963, 6, 5, 23.2, 544822970
-4.144, 8.102, -4.013, 8.178, 6, 5, 23.3, 544823269
-4.146, 8.102, -3.896, 8.246, 6, 5, 23.4, 544823457
-4.146, 8.101, -3.980, 8.173, 6, 5, 23.3, 544823571
-4.148, 8.108, -3.937, 8.177, 6, 5, 23.5, 544823661
-4.152, 8.111, -3.862, 8.104, 6, 5, 23.2, 544823747
-4.150, 8.109, -3.917, 7.990, 6, 5, 23.5, 544823850
-4.152, 8.108, -3.956, 8.192, 6, 5, 22.9, 544823943
-4.153, 8.111, -3.933, 8.014, 6, 5, 23.2, 544823993
-4.151, 8.110, -3.942, 8.027, 6, 5, 22.7, 544824093
-4.151, 8.112, -4.051, 8.045, 6, 5, 23.5, 544824197
-4.150, 8.111, -3.858, 8.018, 6, 5, 23.1, 544824285
-4.151, 8.112, -3.886, 8.045, 6, 5, 23.1, 544824379
-4.150, 8.109, -3.994, 8.077, 6, 5, 23.4, 544824456
-4.152, 8.108, -4.099, 8.026, 6, 5, 23.4, 544824566
-4.151, 8.104, -3.892, 7.995, 6, 5, 23.0, 544824651
-4.146, 8.105, -3.859, 8.043, 6, 5, 22.9, 544824746
-4.148, 8.106, -3.985, 8.128, 6, 5, 23.2, 544824833
-4.147, 8.104, -3.990, 7.930, 6, 5, 23.2, 544824917
-4.146, 8.104, -3.879, 8.213, 6, 5, 23.1, 544825007
-4.149, 8.102, -3.941, 8.141, 6, 5, 23.0, 544825117
-4.153, 8.102, -3.839, 8.071, 6, 5, 23.3, 544825207
-4.151, 8.100, -4.035, 8.006, 6, 5, 23.4, 544825307
-4.152, 8.101, -3.911, 8.072, 6, 5, 22.7, 544825395
-4.154, 8.102, -3.859, 8.112, 6, 5, 23.0, 544825486
-4.158, 8.101, -3.965, 8.110, 6, 5, 23.1, 544825579
-4.157, 8.101, -3.904, 8.042, 6, 5, 23.2, 544825670
-4.159, 8.103, -3.966, 8.196, 6, 5, 23.3, 544825813
-4.159, 8.103, -3.880, 8.130, 6, 5, 22.8, 544825955
-4.160, 8.102, -3.923, 8.142, 6, 5, 23.2, 544826130
-4.160, 8.102, -3.984, 8.141, 6, 5, 23.4, 544826270
-4.161, 8.109, -4.487, 7.982, 6, 5, 23.2, 544826369
-4.169, 8.129, -3.911, 8.308, 6, 5, 23.2, 544826548
-4.169, 8.117, -4.107, 8.173, 6, 5, 23.2, 544826648
-4.178, 8.103, -3.770, 7.900, 6, 5, 23.1, 544826757
-4.170, 8.122, -3.976, 8.009, 6, 5, 23.3, 544826864
-4.184, 8.140, -4.108, 8.222, 6, 5, 23.2, 544826974
-4.187, 8.136, -3.663, 7.922, 6, 5, 23.2, 544827081
-4.171, 8.128, -4.120, 8.008, 6, 5, 22.9, 544827164
-4.180, 8.132, -3.978, 8.114, 6, 5, 23.0, 544827223
-4.180, 8.134, -4.136, 8.034, 6, 5, 23.9, 544827329
-4.182, 8.144, -4.064, 8.079, 6, 5, 23.0, 544827508
-4.183, 8.152, -3.835, 8.048, 6, 5, 23.6, 544827569
-4.182, 8.155, -4.359, 7.999, 6, 5, 23.4, 544827660
-4.179, 8.172, -3.839, 8.233, 6, 5, 23.1, 544827787
-4.180, 8.177, -3.916, 8.250, 6, 5, 22.8, 544827901
-4.192, 8.183, -3.755, 8.210, 6, 5, 22.9, 544828012
-4.192, 8.179, -3.970, 8.152, 6, 5, 23.1, 544828129
-4.192, 8.183, -4.020, 8.084, 6, 5, 23.2, 544828217
-4.185, 8.182, -3.970, 8.214, 6, 5, 23.0, 544828305
-4.184, 8.183, -4.064, 8.179, 6, 5, 23.2, 544828400
-4.192, 8.192, -3.917, 8.196, 6, 5, 23.3, 544828510
-4.184, 8.196, -3.919, 8.178, 6, 5, 22.8, 544828606
-4.187, 8.199, -3.895, 8.395, 6, 5, 23.2, 544828713
-4.192, 8.208, -4.072, 8.080, 6, 5, 23.3, 544828821
-4.185, 8.202, -3.889, 8.203, 6, 5, 23.1, 544828992
-4.178, 8.201, -3.684, 8.206, 6, 5, 23.0, 544829210
-4.179, 8.183, -3.588, 8.133, 6, 5, 23.1, 544829598
-4.176, 8.155, -3.957, 7.995, 6, 5, 23.0, 544829927
-4.176, 8.153, -3.956, 8.147, 6, 5, 23.1, 544830107
-4.175, 8.154, -3.308, 8.066, 6, 5, 23.0, 544830271
-4.179, 8.150, -3.905, 8.204, 6, 5, 22.9, 544830376
-4.174, 8.149, -3.901, 8.034, 6, 5, 23.2, 544830458
-4.174, 8.152, -3.910, 8.277, 6, 5, 23.4, 544830564
-4.173, 8.148, -4.031, 8.051, 6, 5, 23.2, 544830604
-4.175, 8.145, -3.948, 8.029, 6, 5, 23.2, 544830707
-4.172, 8.143, -3.887, 8.138, 6, 5, 23.4, 544830829
-4.172, 8.141, -4.001, 8.038, 6, 5, 23.2, 544830937
-4.172, 8.140, -3.950, 8.135, 6, 5, 23.1, 544831021
-4.167, 8.135, -3.907, 8.078, 6, 5, 23.1, 544831124
-4.171, 8.133, -3.970, 8.159, 6, 5, 23.4, 544831218
-4.168, 8.128, -4.033, 8.002, 6, 5, 23.1, 544831310
-4.172, 8.128, -3.845, 8.046, 6, 5, 22.9, 544831388
-4.172, 8.125, -4.056, 8.147, 6, 5, 23.1, 544831499
-4.175, 8.122, -3.935, 8.010, 6, 5, 23.0, 544831574
-4.176, 8.116, -4.063, 7.992, 6, 5, 23.4, 544831673
-4.173, 8.118, -3.925, 8.007, 6, 5, 23.8, 544831780
-4.174, 8.118, -3.938, 8.187, 6, 5, 23.0, 544831873
-4.174, 8.115, -3.987, 8.100, 6, 5, 23.2, 544831969
-4.177, 8.110, -3.997, 7.952, 6, 5, 22.9, 544832058
-4.177, 8.106, -3.876, 8.132, 6, 5, 23.5, 544832140
-4.173, 8.105, -3.768, 8.052, 6, 5, 23.3, 544832228
-4.171, 8.105, -4.000, 8.166, 6, 5, 23.1, 544832322
-4.165, 8.106, -3.905, 8.082, 6, 5, 23.2, 544832418
-4.166, 8.107, -3.957, 8.163, 6, 5, 23.0, 544832525
-4.164, 8.104, -3.819, 8.061, 6, 5, 23.1, 544832609
-4.165, 8.102, -3.908, 8.065, 6, 5, 23.1, 544832716
-4.164, 8.101, -3.789, 8.125, 6, 5, 23.2, 544832807
-4.162, 8.101, -3.912, 7.904, 6, 5, 23.2, 544832901
-4.161, 8.099, -3.833, 8.045, 6, 5, 23.4, 544832999
-4.160, 8.101, -3.813, 8.112, 6, 5, 23.4, 544833092
-4.160, 8.100, -4.016, 8.036, 6, 5, 22.9, 544833209
-4.162, 8.094, -4.064, 8.065, 6, 5, 23.0, 544833299
-4.162, 8.093, -3.988, 8.080, 6, 5, 23.2, 544833386
-4.165, 8.092, -3.836, 8.119, 6, 5, 23.3, 544833478
-4.167, 8.090, -3.983, 8.009, 6, 5, 23.5, 544833572
-4.167, 8.087, -3.992, 8.026, 6, 5, 23.4, 544833665
-4.166, 8.090, -3.932, 8.021, 6, 5, 23.3, 544833741
-4.163, 8.088, -3.927, 8.057, 6, 5, 23.6, 544833853
-4.164, 8.089, -3.940, 7.936, 6, 5, 22.9, 544833945
-4.164, 8.090, -3.981, 8.112, 6, 5, 23.2, 544834027
-4.164, 8.088, -3.935, 8.004, 6, 5, 23.5, 544834125
-4.161, 8.088, -3.813, 7.935, 6, 5, 23.3, 544834227
-4.159, 8.087, -3.900, 8.057, 6, 5, 23.0, 544834323
-4.156, 8.085, -4.038, 8.028, 6, 5, 22.8, 544834421
-4.153, 8.085, -4.017, 8.038, 6, 5, 23.3, 544834510
-4.153, 8.086, -3.917, 8.106, 6, 5, 23.4, 544834591
-4.154, 8.087, -3.927, 8.079, 6, 5, 23.1, 544834696
-4.158, 8.087, -3.957, 8.171, 6, 5, 23.4, 544834797
-4.159, 8.087, -3.985, 8.059, 6, 5, 23.2, 544834887
-4.160, 8.088, -4.020, 8.090, 6, 5, 23.1, 544834974
-4.157, 8.090, -3.971, 8.023, 6, 5, 23.0, 544835072
-4.155, 8.090, -3.975, 8.115, 6, 5, 23.3, 544835207
-4.154, 8.092, -4.031, 8.036, 6, 5, 23.1, 544835306
-4.156, 8.094, -4.033, 8.032, 6, 5, 22.9, 544835417
-4.157, 8.094, -3.989, 7.997, 6, 5, 23.1, 544835504
-4.162, 8.094, -3.948, 7.945, 6, 5, 23.5, 544835603
-4.162, 8.093, -3.921, 8.136, 6, 5, 23.1, 544835699
-4.160, 8.092, -3.888, 8.048, 6, 5, 23.3, 544835776
-4.159, 8.092, -3.863, 8.043, 6, 5, 23.2, 544835869
-4.160, 8.090, -3.874, 8.041, 6, 5, 23.0, 544835969
-4.162, 8.086, -3.847, 8.057, 6, 5, 23.1, 544836062
-4.165, 8.085, -3.904, 8.088, 6, 5, 23.0, 544836165
-4.164, 8.084, -3.946, 8.104, 6, 5, 22.7, 544836246
-4.166, 8.083, -3.961, 8.103, 6, 5, 23.0, 544836337
-4.167, 8.079, -3.917, 8.037, 6, 5, 22.9, 544836431
-4.166, 8.079, -3.908, 7.949, 6, 5, 23.6, 544836531
