XKALM, YKALM, XCZYST, YCZYST, KZAD, WZAD, WYS, CZAS
-11.208, 0.181, -11.213, 0.352, 0, 12, 9.3, 695606243
-11.206, 0.185, -11.038, 0.120, 0, 12, 9.5, 695606323
-11.194, 0.195, -10.943, 0.260, 0, 12, 9.3, 695606395
-11.196, 0.196, -11.162, 0.310, 0, 12, 9.4, 695606475
-11.191, 0.198, -11.332, 0.237, 0, 12, 9.4, 695606563
-11.198, 0.201, -11.040, 0.137, 0, 12, 9.4, 695606676
-11.209, 0.212, -11.305, 0.219, 0, 12, 9.4, 695606756
-11.208, 0.205, -11.077, 0.406, 0, 12, 9.1, 695606850
-11.199, 0.216, -10.998, 0.219, 0, 12, 9.6, 695606924
-11.201, 0.221, -11.092, 0.252, 0, 12, 9.4, 695607040
-11.203, 0.230, -11.220, 0.236, 0, 12, 9.4, 695607114
-11.199, 0.225, -11.129, 0.064, 0, 12, 9.4, 695607214
-11.198, 0.214, -11.042, 0.228, 0, 12, 9.5, 695607299
-11.200, 0.218, -11.022, 0.243, 0, 12, 9.3, 695607394
-11.208, 0.222, -11.186, 0.318, 0, 12, 9.3, 695607479
-11.201, 0.214, -11.134, 0.162, 0, 12, 9.4, 695607569
-11.196, 0.223, -11.097, 0.228, 0, 12, 9.5, 695607651
-11.203, 0.224, -11.124, 0.341, 0, 12, 9.5, 695607739
-11.207, 0.220, -11.193, 0.253, 0, 12, 9.2, 695607832
-11.200, 0.220, -11.057, 0.269, 0, 12, 9.3, 695607929
-11.209, 0.224, -11.087, 0.228, 0, 12, 9.3, 695608022
-11.209, 0.226, -11.038, 0.292, 0, 12, 9.3, 695608122
-11.212, 0.234, -11.151, 0.253, 0, 12, 9.5, 695608228
-11.212, 0.231, -11.027, 0.317, 0, 12, 9.2, 695608320
-11.212, 0.234, -10.991, 0.187, 0, 12, 9.3, 695608421
-11.207, 0.232, -11.119, 0.187, 0, 12, 9.4, 695608492
-11.207, 0.228, -11.194, 0.237, 0, 12, 9.3, 695608572
-11.208, 0.220, -11.092, 0.261, 0, 12, 9.2, 695608663
-11.203, 0.219, -11.062, 0.270, 0, 12, 9.7, 695608743
-11.200, 0.211, -11.110, 0.089, 0, 12, 9.2, 695608840
-11.192, 0.203, -11.094, 0.293, 0, 12, 9.3, 695608989
-11.207, 0.212, -11.228, 0.220, 0, 12, 9.4, 695609076
-11.215, 0.209, -11.167, 0.211, 0, 12, 9.5, 695609147
-11.211, 0.207, -11.074, 0.146, 0, 12, 9.4, 695609231
-11.221, 0.207, -11.251, 0.171, 0, 12, 9.4, 695609309
-11.227, 0.211, -11.005, 0.203, 0, 12, 9.6, 695609404
-11.220, 0.216, -11.161, 0.195, 0, 12, 9.5, 695609502
-11.222, 0.219, -11.123, 0.186, 0, 12, 9.3, 695609596
-11.213, 0.220, -11.074, 0.130, 0, 12, 9.4, 695609690
-11.217, 0.226, -11.101, 0.376, 0, 12, 9.7, 695609785
-11.221, 0.235, -11.114, 0.236, 0, 12, 9.7, 695609899
-11.219, 0.240, -11.097, 0.211, 0, 12, 9.2, 695609999
-11.220, 0.240, -11.086, 0.097, 0, 12, 9.5, 695610077
-11.226, 0.232, -11.123, 0.302, 0, 12, 9.5, 695610171
-11.229, 0.235, -11.156, 0.171, 0, 12, 9.4, 695610252
-11.230, 0.238, -11.171, 0.072, 0, 12, 9.4, 695610342
-11.230, 0.240, -11.087, 0.048, 0, 12, 9.4, 695610426
-11.234, 0.232, -11.036, 0.211, 0, 12, 9.3, 695610539
-11.243, 0.238, -11.092, 0.203, 0, 12, 9.0, 695610627
-11.249, 0.238, -11.273, 0.277, 0, 12, 9.5, 695610731
-11.242, 0.241, -11.119, 0.244, 0, 12, 9.4, 695610825
-11.234, 0.233, -11.098, 0.293, 0, 12, 9.6, 695610924
-11.235, 0.230, -11.138, 0.212, 0, 12, 9.7, 695611014
-11.231, 0.231, -11.036, 0.285, 0, 12, 9.4, 695611105
-11.222, 0.230, -10.957, 0.202, 0, 12, 9.8, 695611200
-11.229, 0.225, -11.074, 0.194, 0, 12, 9.5, 695611291
-11.219, 0.223, -11.026, 0.302, 0, 12, 9.7, 695611383
-11.217, 0.225, -11.191, 0.318, 0, 12, 9.5, 695611461
-11.211, 0.211, -11.060, 0.203, 0, 12, 9.3, 695611559
-11.212, 0.214, -11.092, 0.179, 0, 12, 9.2, 695611650
-11.211, 0.210, -11.175, 0.252, 0, 12, 9.5, 695611730
-11.215, 0.216, -11.092, 0.178, 0, 12, 9.4, 695611850
-11.227, 0.221, -11.213, 0.269, 0, 12, 9.5, 695611949
-11.214, 0.221, -11.173, 0.277, 0, 12, 9.5, 695612030
-11.213, 0.222, -11.085, 0.187, 0, 12, 9.4, 695612121
-11.216, 0.225, -11.188, 0.268, 0, 12, 9.3, 695612202
-11.226, 0.225, -11.159, 0.146, 0, 12, 9.2, 695612307
-11.218, 0.216, -11.109, 0.244, 0, 12, 9.6, 695612392
-11.224, 0.212, -11.147, 0.154, 0, 12, 9.3, 695612463
-11.217, 0.218, -11.005, 0.056, 0, 12, 9.4, 695612546
-11.217, 0.225, -11.150, 0.154, 0, 12, 9.4, 695612637
-11.219, 0.228, -11.127, 0.228, 0, 12, 9.5, 695612731
-11.218, 0.221, -11.113, 0.170, 0, 12, 9.6, 695612832
-11.213, 0.220, -11.042, 0.170, 0, 12, 9.6, 695612920
-11.210, 0.221, -11.203, 0.251, 0, 12, 9.2, 695612972
-11.212, 0.220, -11.105, 0.195, 0, 12, 9.4, 695613076
-11.211, 0.222, -11.043, 0.162, 0, 12, 9.2, 695613157
-11.209, 0.218, -11.168, 0.138, 0, 12, 9.6, 695613243
-11.208, 0.221, -11.164, 0.219, 0, 12, 9.6, 695613340
-11.214, 0.221, -11.087, 0.146, 0, 12, 9.4, 695613443
-11.208, 0.220, -11.053, 0.171, 0, 12, 9.4, 695613530
-11.203, 0.226, -11.023, 0.211, 0, 12, 9.5, 695613604
-11.199, 0.230, -11.130, 0.310, 0, 12, 9.3, 695613681
-11.205, 0.231, -11.033, 0.293, 0, 12, 9.7, 695613777
-11.199, 0.230, -11.180, 0.244, 0, 12, 9.6, 695613876
-11.203, 0.225, -11.170, 0.105, 0, 12, 9.4, 695613926
-11.203, 0.223, -11.132, 0.179, 0, 12, 9.7, 695614013
-11.205, 0.220, -11.020, 0.390, 0, 12, 9.3, 695614107
-11.244, 0.243, -11.342, 0.676, 0, 12, 9.6, 695614183
-11.240, 0.243, -11.258, 0.378, 0, 12, 9.4, 695614261
-11.243, 0.241, -10.870, 0.364, 0, 12, 9.4, 695614340
-11.227, 0.222, -10.682, 0.048, 0, 12, 9.4, 695614420
-11.232, 0.224, -10.931, 0.169, 0, 12, 9.3, 695614540
-11.232, 0.229, -11.125, 0.464, 0, 12, 9.4, 695614627
-11.214, 0.238, -11.651, 0.048, 0, 12, 9.2, 695614721
-11.202, 0.228, -10.967, 0.039, 0, 12, 9.3, 695614799
-11.191, 0.216, -12.303, -0.008, 0, 12, 9.4, 695614911
-11.248, 0.233, -11.310, 0.147, 0, 12, 9.4, 695615010
-11.228, 0.239, -12.519, -0.186, 0, 12, 9.5, 695615105
-11.153, 0.209, -11.457, 0.113, 0, 12, 9.4, 695615216
-11.144, 0.201, -10.006, 0.480, 0, 12, 9.6, 695615310
-11.226, 0.245, -11.316, 0.169, 0, 12, 9.5, 695615401
