XKALM, YKALM, XCZYST, YCZYST, KZAD, WZAD, WYS, CZAS
-0.566, 7.294, -0.536, 7.357, 0, 5, 10.9, 914538191
-0.571, 7.298, -0.553, 7.247, 0, 5, 10.8, 914538262
-0.571, 7.297, -0.609, 7.347, 0, 5, 11.1, 914538331
-0.573, 7.298, -0.545, 7.380, 0, 5, 11.3, 914538454
-0.568, 7.293, -0.475, 7.411, 0, 5, 11.1, 914538565
-0.565, 7.293, -0.441, 7.257, 0, 5, 11.0, 914538660
-0.563, 7.293, -0.417, 7.334, 0, 5, 11.0, 914538765
-0.573, 7.298, -0.584, 7.374, 0, 5, 10.8, 914539151
-0.574, 7.307, -0.609, 7.263, 0, 5, 10.6, 914539275
-0.580, 7.305, -0.584, 7.323, 0, 5, 11.0, 914539354
-0.582, 7.309, -0.544, 7.281, 0, 5, 10.8, 914539445
-0.587, 7.299, -0.560, 7.206, 0, 5, 10.6, 914539526
-0.585, 7.298, -0.529, 7.302, 0, 5, 10.8, 914539596
-0.584, 7.302, -0.521, 7.421, 0, 5, 10.9, 914539676
-0.573, 7.305, -0.568, 7.350, 0, 5, 11.0, 914539791
-0.575, 7.300, -0.504, 7.258, 0, 5, 10.8, 914539891
-0.572, 7.295, -0.577, 7.256, 0, 5, 10.8, 914539971
-0.571, 7.293, -0.617, 7.318, 0, 5, 10.7, 914540069
-0.583, 7.294, -0.657, 7.187, 0, 5, 10.7, 914540158
-0.591, 7.291, -0.520, 7.326, 0, 5, 10.6, 914540260
-0.595, 7.299, -0.487, 7.278, 0, 5, 10.7, 914540347
-0.594, 7.298, -0.567, 7.272, 0, 5, 10.7, 914540433
-0.591, 7.300, -0.479, 7.145, 0, 5, 10.9, 914540520
-0.584, 7.298, -0.537, 7.341, 0, 5, 10.6, 914540578
-0.580, 7.298, -0.472, 7.352, 0, 5, 10.9, 914540683
-0.582, 7.305, -0.543, 7.301, 0, 5, 11.0, 914540774
-0.582, 7.304, -0.584, 7.282, 0, 5, 10.8, 914540877
-0.575, 7.317, -0.553, 7.459, 0, 5, 10.9, 914540985
-0.577, 7.297, -0.657, 7.263, 0, 5, 10.6, 914541095
-0.562, 7.290, -0.473, 7.257, 0, 5, 10.9, 914541144
-0.561, 7.290, -0.610, 7.398, 0, 5, 10.7, 914541245
-0.561, 7.289, -0.498, 7.364, 0, 5, 11.0, 914541375
-0.561, 7.293, -0.544, 7.317, 0, 5, 10.9, 914541524
-0.562, 7.296, -0.591, 7.337, 0, 5, 11.0, 914541570
-0.557, 7.297, -0.474, 7.305, 0, 5, 11.1, 914541710
